end_month,water_level_absolute,water_level_relative,reservoir
2022-10-01,94576707,1.241510877093,HUSDALSVATNET
2022-11-01,46781374,0.614100305547279,HUSDALSVATNET
2022-12-01,129654802,1.70198193673986,HUSDALSVATNET
2023-01-01,101871725,1.33727276691635,HUSDALSVATNET
2023-02-01,91517643,1.20135446490449,HUSDALSVATNET
2023-03-01,98207584,1.28917349331082,HUSDALSVATNET
2023-04-01,95845582,1.25816743201165,HUSDALSVATNET
2023-05-01,92170341,1.20992244841926,HUSDALSVATNET
2023-06-01,71826690,0.942870815967263,HUSDALSVATNET
2023-07-01,64815733,0.850837802232377,HUSDALSVATNET
2023-08-01,4714304,0.0618847904476418,HUSDALSVATNET
2023-09-01,69400697,0.911024743157269,HUSDALSVATNET
2023-10-01,7866568,0.103264641444872,HUSDALSVATNET
2023-11-01,119640480,1.57052367302899,HUSDALSVATNET
2023-12-01,114866909,1.50786088314062,HUSDALSVATNET
2020-02-01,93147816,0.306621886466475,ILLVATN
2020-03-01,13851384,0.0455956744305368,ILLVATN
2020-04-01,1593735,0.00524622104105637,ILLVATN
2020-05-01,1496554,0.00492632281017677,ILLVATN
2020-06-01,76807986,0.252834801440869,ILLVATN
2020-07-01,46136218,0.151870165131822,ILLVATN
2020-08-01,39650956,0.130522125488366,ILLVATN
2020-09-01,153624416,0.505697398651091,ILLVATN
2020-10-01,341322233,1.12355685264172,ILLVATN
2020-11-01,303787238,1,ILLVATN
2020-12-01,8127716,0.0267546327933631,ILLVATN
2021-01-01,406330,0.00133754795848271,ILLVATN
2021-02-01,35265112,0.116084902816095,ILLVATN
2021-03-01,18946467,0.0623675540971869,ILLVATN
2021-04-01,452011,0.00148791964723679,ILLVATN
2021-05-01,743869,0.00244865124979345,ILLVATN
2021-06-01,76047372,0.250331029376553,ILLVATN
2021-07-01,182239346,0.599891381875627,ILLVATN
2021-08-01,283974803,0.934781871909971,ILLVATN
2021-09-01,310140942,1.02091497997687,ILLVATN
2021-10-01,325922827,1.07286543419576,ILLVATN
2021-11-01,15611381,0.0513891929851247,ILLVATN
2021-12-01,315455926,1.03841072481129,ILLVATN
2022-01-01,225106784,0.741001450495429,ILLVATN
2022-02-01,67810,0.000223215433427786,ILLVATN
2022-03-01,7311495,0.0240678148566596,ILLVATN
2022-04-01,1613433,0.00531106247458624,ILLVATN
2022-05-01,698435,0.00229909263008606,ILLVATN
2022-06-01,447066,0.00147164180741523,ILLVATN
2022-07-01,70576728,0.232322886453841,ILLVATN
2022-08-01,297269763,0.978545922327389,ILLVATN
2022-09-01,359428514,1.183158701354,ILLVATN
2022-10-01,362410901,1.1929760558276,ILLVATN
2022-11-01,312846611,1.02982144035952,ILLVATN
2022-12-01,334735110,1.1018735092486,ILLVATN
2023-01-01,36650758,0.120646141165417,ILLVATN
2023-02-01,25151865,0.0827943437176252,ILLVATN
2023-03-01,20740787,0.0682740563314908,ILLVATN
2023-04-01,1066725,0.00351142137182208,ILLVATN
2023-05-01,2189971,0.00720889730068253,ILLVATN
2023-06-01,58486328,0.192523979562301,ILLVATN
2023-07-01,58596180,0.192885587906099,ILLVATN
2023-08-01,86993731,0.286364007825767,ILLVATN
2023-09-01,248621650,0.818407157709502,ILLVATN
2023-10-01,269040981,0.885623052407488,ILLVATN
2023-11-01,85408237,0.281144914323228,ILLVATN
2023-12-01,85408237,0.281144914323228,ILLVATN
2020-02-01,157513216,1.05772053341817,ILSVATN
2020-03-01,14238174,0.0956110819182354,ILSVATN
2020-04-01,990456,0.0066510333243861,ILSVATN
2020-05-01,114227221,0.767049776489835,ILSVATN
2020-06-01,169899360,1.14089500709963,ILSVATN
2020-07-01,97884519,0.657306531345668,ILSVATN
2020-08-01,146442594,0.983379951056427,ILSVATN
2020-09-01,133322826,0.895279102380449,ILSVATN
2020-10-01,165114155,1.10876176956155,ILSVATN
2020-11-01,148917612,1,ILSVATN
2020-12-01,191096341,1.2832353301502,ILSVATN
2021-01-01,170784625,1.14683966997805,ILSVATN
2021-02-01,19014859,0.127687106613018,ILSVATN
2021-03-01,4917122,0.0330190763467252,ILSVATN
2021-04-01,69808011,0.468769342070836,ILSVATN
2021-05-01,1953712,0.0131194153180485,ILSVATN
2021-06-01,127863825,0.858621242193972,ILSVATN
2021-07-01,129176548,0.867436337885945,ILSVATN
2021-08-01,70734046,0.474987780491672,ILSVATN
2021-09-01,125337093,0.841653927407861,ILSVATN
2021-10-01,126558988,0.849859101957665,ILSVATN
2021-11-01,171532982,1.15186497887167,ILSVATN
2021-12-01,186462629,1.25211938665791,ILSVATN
2022-01-01,520064,0.0034922934434377,ILSVATN
2022-02-01,2814795,0.0189016931053125,ILSVATN
2022-03-01,2526502,0.0169657703079472,ILSVATN
2022-04-01,720432,0.00483778909911609,ILSVATN
2022-05-01,30171274,0.202603799475377,ILSVATN
2022-06-01,47697262,0.320292955006558,ILSVATN
2022-07-01,169847991,1.14055005797434,ILSVATN
2022-08-01,129867057,0.872073190375897,ILSVATN
2022-09-01,166416575,1.11750767934689,ILSVATN
2022-10-01,174882918,1.17436020932165,ILSVATN
2022-11-01,12749,8.5611096154295e-05,ILSVATN
2022-12-01,201771456,1.3549200345759,ILSVATN
2023-01-01,183921256,1.23505375576396,ILSVATN
2023-02-01,16755705,0.112516610862656,ILSVATN
2023-03-01,2929410,0.0196713468652721,ILSVATN
2023-04-01,2472179,0.0166009847109286,ILSVATN
2023-05-01,90196759,0.605682281555791,ILSVATN
2023-06-01,63294670,0.42503145967718,ILSVATN
2023-07-01,137276336,0.921827406149919,ILSVATN
2023-08-01,78064974,0.524215859706372,ILSVATN
2023-09-01,115857692,0.777998588911028,ILSVATN
2023-10-01,141139153,0.947766695318751,ILSVATN
2023-11-01,156162218,1.04864841641431,ILSVATN
2023-12-01,153160752,1.02849320468555,ILSVATN
2020-02-01,7372,3.80063376547584e-05,INSTE_BOTNENE
2020-03-01,0,0,INSTE_BOTNENE
2020-04-01,31110353,0.160389389674,INSTE_BOTNENE
2020-05-01,53346888,0.275029820694327,INSTE_BOTNENE
2020-06-01,63121461,0.325422620730828,INSTE_BOTNENE
2020-07-01,43414002,0.223820838165539,INSTE_BOTNENE
2020-08-01,144001052,0.742397260574121,INSTE_BOTNENE
2020-09-01,141129161,0.727591229774656,INSTE_BOTNENE
2020-10-01,187729477,0.967839106160228,INSTE_BOTNENE
2020-11-01,193967650,1,INSTE_BOTNENE
2020-12-01,277172803,1.42896407210171,INSTE_BOTNENE
2021-01-01,223710792,1.15334073491121,INSTE_BOTNENE
2021-02-01,248576817,1.2815374986499,INSTE_BOTNENE
2021-03-01,28225853,0.145518353189308,INSTE_BOTNENE
2021-04-01,69714936,0.359415273629391,INSTE_BOTNENE
2021-05-01,4719607,0.0243319285458168,INSTE_BOTNENE
2021-06-01,55968457,0.288545316706162,INSTE_BOTNENE
2021-07-01,160331219,0.826587418056568,INSTE_BOTNENE
2021-08-01,127598779,0.657835360690301,INSTE_BOTNENE
2021-09-01,140328740,0.723464660215247,INSTE_BOTNENE
2021-10-01,148758762,0.766925629093305,INSTE_BOTNENE
2021-11-01,180719134,0.931697290759567,INSTE_BOTNENE
2021-12-01,258285548,1.33159085032994,INSTE_BOTNENE
2022-01-01,131991184,0.680480399695516,INSTE_BOTNENE
2022-02-01,84701320,0.436677559376525,INSTE_BOTNENE
2022-03-01,150676792,0.776814030587059,INSTE_BOTNENE
2022-04-01,15534742,0.0800893447953821,INSTE_BOTNENE
2022-05-01,34463301,0.1776755092924,INSTE_BOTNENE
2022-06-01,7375686,0.0380253408235858,INSTE_BOTNENE
2022-07-01,127454680,0.657092458458923,INSTE_BOTNENE
2022-08-01,151532823,0.781227297438516,INSTE_BOTNENE
2022-09-01,161261964,0.831385872850447,INSTE_BOTNENE
2022-10-01,171489130,0.884112015586104,INSTE_BOTNENE
2022-11-01,199224627,1.0271023389725,INSTE_BOTNENE
2022-12-01,289878553,1.49446855184357,INSTE_BOTNENE
2023-01-01,254103052,1.3100279969366,INSTE_BOTNENE
2023-02-01,247747432,1.27726160522128,INSTE_BOTNENE
2023-03-01,163733652,0.84412865753645,INSTE_BOTNENE
2023-04-01,124741652,0.643105445676122,INSTE_BOTNENE
2023-05-01,58028818,0.299167505509295,INSTE_BOTNENE
2023-06-01,1719085,0.0088627407714637,INSTE_BOTNENE
2023-07-01,26344566,0.13581938019046,INSTE_BOTNENE
2023-08-01,134352110,0.692652151015904,INSTE_BOTNENE
2023-09-01,147320737,0.759511892833676,INSTE_BOTNENE
2023-10-01,167659802,0.864369919416975,INSTE_BOTNENE
2023-11-01,203167578,1.04743021838951,INSTE_BOTNENE
2023-12-01,252520315,1.30186819812479,INSTE_BOTNENE
2020-02-01,2651,3.2466994471046e-05,JORDDALSVATNET
2020-03-01,3971641,0.0486409831716256,JORDDALSVATNET
2020-04-01,9903,0.000121282778667208,JORDDALSVATNET
2020-05-01,24155608,0.295835530509526,JORDDALSVATNET
2020-06-01,40859000,0.500403216556947,JORDDALSVATNET
2020-07-01,5385027,0.0659508267957123,JORDDALSVATNET
2020-08-01,6437737,0.0788434445813082,JORDDALSVATNET
2020-09-01,9303459,0.113940155380839,JORDDALSVATNET
2020-10-01,54229953,0.664158273940431,JORDDALSVATNET
2020-11-01,81652153,1,JORDDALSVATNET
2020-12-01,0,0,JORDDALSVATNET
2021-01-01,0,0,JORDDALSVATNET
2021-02-01,24002,0.000293954281891379,JORDDALSVATNET
2021-03-01,4065191,0.0497866969900965,JORDDALSVATNET
2021-04-01,7599,9.30655190439375e-05,JORDDALSVATNET
2021-05-01,9404121,0.115172970393077,JORDDALSVATNET
2021-06-01,6960369,0.0852441576157826,JORDDALSVATNET
2021-07-01,27273469,0.334020206423706,JORDDALSVATNET
2021-08-01,39099260,0.478851549695205,JORDDALSVATNET
2021-09-01,36115869,0.442313737887597,JORDDALSVATNET
2021-10-01,2599958,0.0318418792949648,JORDDALSVATNET
2021-11-01,12860,0.00015749737793197,JORDDALSVATNET
2021-12-01,109297999,1.3385807352808,JORDDALSVATNET
2022-01-01,10238,0.000125385548621112,JORDDALSVATNET
2022-02-01,0,0,JORDDALSVATNET
2022-03-01,1221302,0.0149573765678904,JORDDALSVATNET
2022-04-01,7211439,0.0883190306078028,JORDDALSVATNET
2022-05-01,17501749,0.214345223695449,JORDDALSVATNET
2022-06-01,26179700,0.320624736006655,JORDDALSVATNET
2022-07-01,14453075,0.177007886123958,JORDDALSVATNET
2022-08-01,6008114,0.073581819698006,JORDDALSVATNET
2022-09-01,70999460,0.86953567531771,JORDDALSVATNET
2022-10-01,87095996,1.06667115072887,JORDDALSVATNET
2022-11-01,103150276,1.26328911376042,JORDDALSVATNET
2022-12-01,111311161,1.36323608025376,JORDDALSVATNET
2023-01-01,145647,0.00178374965813822,JORDDALSVATNET
2023-02-01,26842,0.000328735973440896,JORDDALSVATNET
2023-03-01,7409259,0.0907417468832696,JORDDALSVATNET
2023-04-01,7585679,0.092902375764666,JORDDALSVATNET
2023-05-01,31410010,0.384680732178611,JORDDALSVATNET
2023-06-01,26223869,0.321165677039771,JORDDALSVATNET
2023-07-01,8408794,0.102983126482899,JORDDALSVATNET
2023-08-01,1335223,0.0163525755407821,JORDDALSVATNET
2023-09-01,46137894,0.56505422459589,JORDDALSVATNET
2023-10-01,108123047,1.32419101061548,JORDDALSVATNET
2023-11-01,81004447,0.992067496370855,JORDDALSVATNET
2023-12-01,12975472,0.158911572117394,JORDDALSVATNET
2020-02-01,74757211,0.253137522326438,JUKLADALSVATN
2020-03-01,14685,4.97252969397661e-05,JUKLADALSVATN
2020-04-01,167612273,0.567556693610768,JUKLADALSVATN
2020-05-01,138201617,0.467968433291169,JUKLADALSVATN
2020-06-01,122630303,0.415241963261048,JUKLADALSVATN
2020-07-01,72811924,0.246550530586018,JUKLADALSVATN
2020-08-01,148516444,0.502895762910326,JUKLADALSVATN
2020-09-01,252902443,0.856360168537096,JUKLADALSVATN
2020-10-01,348257149,1.1792434555956,JUKLADALSVATN
2020-11-01,295322520,1,JUKLADALSVATN
2020-12-01,121805698,0.412449744773951,JUKLADALSVATN
2021-01-01,343169382,1.1620156227842,JUKLADALSVATN
2021-02-01,344376897,1.16610442373308,JUKLADALSVATN
2021-03-01,309439024,1.04780029643523,JUKLADALSVATN
2021-04-01,203085660,0.687674140123144,JUKLADALSVATN
2021-05-01,95794098,0.324371124829898,JUKLADALSVATN
2021-06-01,120930563,0.409486425214034,JUKLADALSVATN
2021-07-01,250531514,0.848331898292077,JUKLADALSVATN
2021-08-01,178886539,0.605732806966431,JUKLADALSVATN
2021-09-01,251896795,0.852954915188994,JUKLADALSVATN
2021-10-01,264364176,0.895171069243212,JUKLADALSVATN
2021-11-01,317093053,1.07371782212884,JUKLADALSVATN
2021-12-01,356438886,1.20694786838471,JUKLADALSVATN
2022-01-01,326737826,1.10637626280583,JUKLADALSVATN
2022-02-01,81745105,0.276799429315448,JUKLADALSVATN
2022-03-01,235534539,0.797550213915281,JUKLADALSVATN
2022-04-01,153757387,0.520642269339974,JUKLADALSVATN
2022-05-01,120863995,0.409261017412421,JUKLADALSVATN
2022-06-01,79273295,0.268429563041789,JUKLADALSVATN
2022-07-01,158439479,0.536496434474418,JUKLADALSVATN
2022-08-01,227226030,0.769416534844684,JUKLADALSVATN
2022-09-01,342608534,1.16011651939039,JUKLADALSVATN
2022-10-01,344794684,1.16751910419835,JUKLADALSVATN
2022-11-01,123711533,0.418903146973011,JUKLADALSVATN
2022-12-01,422900408,1.43199512180785,JUKLADALSVATN
2023-01-01,382160176,1.29404346136556,JUKLADALSVATN
2023-02-01,361966681,1.22566569254522,JUKLADALSVATN
2023-03-01,285057625,0.965241746548824,JUKLADALSVATN
2023-04-01,267035159,0.90421536088748,JUKLADALSVATN
2023-05-01,123135458,0.416952483000619,JUKLADALSVATN
2023-06-01,60811195,0.205914520165953,JUKLADALSVATN
2023-07-01,65937381,0.223272444647973,JUKLADALSVATN
2023-08-01,177903375,0.602403687331396,JUKLADALSVATN
2023-09-01,248723387,0.842209347935945,JUKLADALSVATN
2023-10-01,65994467,0.223465745179203,JUKLADALSVATN
2023-11-01,3054899,0.0103442805513105,JUKLADALSVATN
2023-12-01,189978831,0.64329273297546,JUKLADALSVATN
2020-02-01,30304598,0.465399152678195,JUKLAVATN_2
2020-03-01,1610,2.47253778390953e-05,JUKLAVATN_2
2020-04-01,0,0,JUKLAVATN_2
2020-05-01,3039943,0.046685552350505,JUKLAVATN_2
2020-06-01,25557212,0.392491753548982,JUKLAVATN_2
2020-07-01,6641967,0.102003194825964,JUKLAVATN_2
2020-08-01,20383484,0.313036859364692,JUKLAVATN_2
2020-09-01,7110342,0.109196206531173,JUKLAVATN_2
2020-10-01,610363,0.00937357502733152,JUKLAVATN_2
2020-11-01,65115284,1,JUKLAVATN_2
2020-12-01,21448,0.000329385033473862,JUKLAVATN_2
2021-01-01,23884762,0.366807307482526,JUKLAVATN_2
2021-02-01,32962286,0.506214270677219,JUKLAVATN_2
2021-03-01,18416110,0.282823154084685,JUKLAVATN_2
2021-04-01,7039519,0.108108550981671,JUKLAVATN_2
2021-05-01,1253006,0.0192428862016481,JUKLAVATN_2
2021-06-01,10157142,0.155987064419469,JUKLAVATN_2
2021-07-01,20775862,0.319062756449008,JUKLAVATN_2
2021-08-01,43578978,0.669258817945108,JUKLAVATN_2
2021-09-01,51511524,0.791081921719024,JUKLAVATN_2
2021-10-01,68381796,1.05016505802232,JUKLAVATN_2
2021-11-01,65536664,1.00647129174773,JUKLAVATN_2
2021-12-01,89805739,1.37918063906471,JUKLAVATN_2
2022-01-01,1489288,0.0228715580815097,JUKLAVATN_2
2022-02-01,11639986,0.178759659560112,JUKLAVATN_2
2022-03-01,10803045,0.165906440644565,JUKLAVATN_2
2022-04-01,4173455,0.064093324080411,JUKLAVATN_2
2022-05-01,6841090,0.105061201913824,JUKLAVATN_2
2022-06-01,4535895,0.06965945199594,JUKLAVATN_2
2022-07-01,10047954,0.154310223080652,JUKLAVATN_2
2022-08-01,29604875,0.454653242393906,JUKLAVATN_2
2022-09-01,59307224,0.910803429806127,JUKLAVATN_2
2022-10-01,63340311,0.972741069516029,JUKLAVATN_2
2022-11-01,65650373,1.0082175637904,JUKLAVATN_2
2022-12-01,91991359,1.41274603056327,JUKLAVATN_2
2023-01-01,35206569,0.540680572014398,JUKLAVATN_2
2023-02-01,21531,0.000330659695809666,JUKLAVATN_2
2023-03-01,11731439,0.18016413780826,JUKLAVATN_2
2023-04-01,9353987,0.143652709861482,JUKLAVATN_2
2023-05-01,8789673,0.134986326712481,JUKLAVATN_2
2023-06-01,23081964,0.354478435508321,JUKLAVATN_2
2023-07-01,9537935,0.146477668745175,JUKLAVATN_2
2023-08-01,51753744,0.794801785706717,JUKLAVATN_2
2023-09-01,55889752,0.858320022070394,JUKLAVATN_2
2023-10-01,48079153,0.738369704415326,JUKLAVATN_2
2023-11-01,66231349,1.01713983156397,JUKLAVATN_2
2023-12-01,26617804,0.408779665308685,JUKLAVATN_2
2020-02-01,38422871,0.287186168754352,KALDEVATN
2020-03-01,47748,0.000356885491083756,KALDEVATN
2020-04-01,416445,0.00311265766805677,KALDEVATN
2020-05-01,14518114,0.108513534483119,KALDEVATN
2020-06-01,46875683,0.350365484362517,KALDEVATN
2020-07-01,34467510,0.257622397436213,KALDEVATN
2020-08-01,40353714,0.301617974322348,KALDEVATN
2020-09-01,161276246,1.2054358769761,KALDEVATN
2020-10-01,74132487,0.554092507084175,KALDEVATN
2020-11-01,133790813,1,KALDEVATN
2020-12-01,12338483,0.0922221991430757,KALDEVATN
2021-01-01,21868837,0.163455445928115,KALDEVATN
2021-02-01,15589593,0.116522148647082,KALDEVATN
2021-03-01,7150899,0.0534483559794199,KALDEVATN
2021-04-01,1485080,0.0111000147670827,KALDEVATN
2021-05-01,143748,0.00107442354805034,KALDEVATN
2021-06-01,31110145,0.232528260367175,KALDEVATN
2021-07-01,91823582,0.686322027208251,KALDEVATN
2021-08-01,45433234,0.339584108813211,KALDEVATN
2021-09-01,69415225,0.518834017399984,KALDEVATN
2021-10-01,62996593,0.470858884757655,KALDEVATN
2021-11-01,78870657,0.589507270577689,KALDEVATN
2021-12-01,19922254,0.148905994016196,KALDEVATN
2022-01-01,52142817,0.389733912447337,KALDEVATN
2022-02-01,7655399,0.0572191679558745,KALDEVATN
2022-03-01,671061,0.0050157479796464,KALDEVATN
2022-04-01,364767,0.00272639796276595,KALDEVATN
2022-05-01,1569354,0.0117299085401327,KALDEVATN
2022-06-01,37854278,0.282936302958261,KALDEVATN
2022-07-01,67492638,0.504463920104888,KALDEVATN
2022-08-01,70666786,0.52818862831785,KALDEVATN
2022-09-01,151431862,1.13185545856575,KALDEVATN
2022-10-01,130455861,0.9750733856442,KALDEVATN
2022-11-01,29948677,0.223847036492707,KALDEVATN
2022-12-01,168544696,1.25976285083192,KALDEVATN
2023-01-01,17265608,0.129049279340279,KALDEVATN
2023-02-01,13304766,0.0994445410836991,KALDEVATN
2023-03-01,2673158,0.0199801312217155,KALDEVATN
2023-04-01,2673158,0.0199801312217155,KALDEVATN
2023-05-01,187106,0.0013984966217374,KALDEVATN
2023-06-01,73446,0.000548961459708,KALDEVATN
2023-07-01,29191259,0.218185825659046,KALDEVATN
2023-08-01,90662930,0.677646902407268,KALDEVATN
2023-09-01,121854516,0.910783881700457,KALDEVATN
2023-10-01,5896613,0.0440733774448325,KALDEVATN
2023-11-01,18752106,0.140159892742411,KALDEVATN
2023-12-01,16888365,0.126229631327526,KALDEVATN
2020-02-01,10292610,0.143853415069432,Kalhovdfjord_med_sidearmer
2020-03-01,7659657,0.107054266868217,Kalhovdfjord_med_sidearmer
2020-04-01,1531348,0.0214026995543156,Kalhovdfjord_med_sidearmer
2020-05-01,3877209,0.0541893412446345,Kalhovdfjord_med_sidearmer
2020-06-01,32269897,0.451016300762277,Kalhovdfjord_med_sidearmer
2020-07-01,80247402,1.12156807924808,Kalhovdfjord_med_sidearmer
2020-08-01,67637009,0.945320451249189,Kalhovdfjord_med_sidearmer
2020-09-01,55522597,0.776004841529389,Kalhovdfjord_med_sidearmer
2020-10-01,40953452,0.572380953818523,Kalhovdfjord_med_sidearmer
2020-11-01,71549292,1,Kalhovdfjord_med_sidearmer
2020-12-01,91037089,1.27236883070765,Kalhovdfjord_med_sidearmer
2021-01-01,24305077,0.339696960243855,Kalhovdfjord_med_sidearmer
2021-02-01,17032527,0.238053047401224,Kalhovdfjord_med_sidearmer
2021-03-01,9559242,0.133603586182236,Kalhovdfjord_med_sidearmer
2021-04-01,3477519,0.0486031224459915,Kalhovdfjord_med_sidearmer
2021-05-01,1615257,0.0225754435138226,Kalhovdfjord_med_sidearmer
2021-06-01,38217526,0.534142615974453,Kalhovdfjord_med_sidearmer
2021-07-01,64923210,0.907391368736395,Kalhovdfjord_med_sidearmer
2021-08-01,45144606,0.630958109271018,Kalhovdfjord_med_sidearmer
2021-09-01,46575292,0.650953918593632,Kalhovdfjord_med_sidearmer
2021-10-01,50952653,0.712133573592874,Kalhovdfjord_med_sidearmer
2021-11-01,65594972,0.916780168838009,Kalhovdfjord_med_sidearmer
2021-12-01,87018037,1.21619703798047,Kalhovdfjord_med_sidearmer
2022-01-01,41804510,0.584275662713755,Kalhovdfjord_med_sidearmer
2022-02-01,15855769,0.221606231966628,Kalhovdfjord_med_sidearmer
2022-03-01,2962141,0.0414000043494491,Kalhovdfjord_med_sidearmer
2022-04-01,2794793,0.0390610853284195,Kalhovdfjord_med_sidearmer
2022-05-01,1494374,0.0208859369286282,Kalhovdfjord_med_sidearmer
2022-06-01,26287400,0.367402657177935,Kalhovdfjord_med_sidearmer
2022-07-01,55595718,0.777026808315588,Kalhovdfjord_med_sidearmer
2022-08-01,49701553,0.694647726213699,Kalhovdfjord_med_sidearmer
2022-09-01,51075516,0.713850753407874,Kalhovdfjord_med_sidearmer
2022-10-01,56226935,0.785848936143212,Kalhovdfjord_med_sidearmer
2022-11-01,39395,0.000550599438496191,Kalhovdfjord_med_sidearmer
2022-12-01,81419811,1.13795411141175,Kalhovdfjord_med_sidearmer
2023-01-01,10607033,0.148247909986307,Kalhovdfjord_med_sidearmer
2023-02-01,15239229,0.212989235449038,Kalhovdfjord_med_sidearmer
2023-03-01,5042249,0.0704723814737398,Kalhovdfjord_med_sidearmer
2023-04-01,5042249,0.0704723814737398,Kalhovdfjord_med_sidearmer
2023-05-01,948931,0.0132626190067681,Kalhovdfjord_med_sidearmer
2023-06-01,29022759,0.405633070415288,Kalhovdfjord_med_sidearmer
2023-07-01,37844983,0.52893581392811,Kalhovdfjord_med_sidearmer
2023-08-01,41108218,0.574544022042874,Kalhovdfjord_med_sidearmer
2023-09-01,67172196,0.938824048741111,Kalhovdfjord_med_sidearmer
2023-10-01,54440995,0.760887962385428,Kalhovdfjord_med_sidearmer
2023-11-01,60649633,0.847662238223126,Kalhovdfjord_med_sidearmer
2023-12-01,14906419,0.208337756857189,Kalhovdfjord_med_sidearmer
2020-02-01,45018885,0.45428734410391,Karaldevatn
2020-03-01,0,0,Karaldevatn
2020-04-01,5969,6.02334144205535e-05,Karaldevatn
2020-05-01,7572800,0.0764174234752835,Karaldevatn
2020-06-01,16158774,0.163058825744692,Karaldevatn
2020-07-01,2417567,0.0243957639471359,Karaldevatn
2020-08-01,80099029,0.808282460787558,Karaldevatn
2020-09-01,93645230,0.944977709347973,Karaldevatn
2020-10-01,65421128,0.660167182892289,Karaldevatn
2020-11-01,99097819,1,Karaldevatn
2020-12-01,25128606,0.253573754231665,Karaldevatn
2021-01-01,80631025,0.813650853405765,Karaldevatn
2021-02-01,80898999,0.816354989608803,Karaldevatn
2021-03-01,34031176,0.343409939223789,Karaldevatn
2021-04-01,11518733,0.116235989007992,Karaldevatn
2021-05-01,2512691,0.0253556639828774,Karaldevatn
2021-06-01,52689833,0.531695182918203,Karaldevatn
2021-07-01,62070873,0.62635962755144,Karaldevatn
2021-08-01,69297084,0.699279607758068,Karaldevatn
2021-09-01,83591963,0.843529795544743,Karaldevatn
2021-10-01,105460001,1.06420102948986,Karaldevatn
2021-11-01,82569321,0.833210274789196,Karaldevatn
2021-12-01,146858452,1.48195443130792,Karaldevatn
2022-01-01,114510041,1.15552534006828,Karaldevatn
2022-02-01,14739,0.000148731830314046,Karaldevatn
2022-03-01,16617311,0.167685940696636,Karaldevatn
2022-04-01,2651583,0.0267572286328522,Karaldevatn
2022-05-01,5975936,0.060303405870113,Karaldevatn
2022-06-01,7980062,0.0805271203799147,Karaldevatn
2022-07-01,51516524,0.519855275523269,Karaldevatn
2022-08-01,69499762,0.701324839449797,Karaldevatn
2022-09-01,807735,0.00815088574250055,Karaldevatn
2022-10-01,105351558,1.06310672689981,Karaldevatn
2022-11-01,168428289,1.69961650720083,Karaldevatn
2022-12-01,149782913,1.51146528260122,Karaldevatn
2023-01-01,133837722,1.35056173133336,Karaldevatn
2023-02-01,46060624,0.464799573439654,Karaldevatn
2023-03-01,18143049,0.183082223030559,Karaldevatn
2023-04-01,15281382,0.154205028467882,Karaldevatn
2023-05-01,32862261,0.331614371856156,Karaldevatn
2023-06-01,19417481,0.195942566606839,Karaldevatn
2023-07-01,6009625,0.0606433628978252,Karaldevatn
2023-08-01,78801142,0.7951854318812,Karaldevatn
2023-09-01,90600291,0.914251109804949,Karaldevatn
2023-10-01,78281317,0.789939857304024,Karaldevatn
2023-11-01,146819401,1.48156036612673,Karaldevatn
2023-12-01,42605134,0.429930087563279,Karaldevatn
2020-02-01,76074614,0.703008839501958,KATLAVATN
2020-03-01,7347993,0.0679031251029221,KATLAVATN
2020-04-01,8754059,0.0808966425846298,KATLAVATN
2020-05-01,4518443,0.0417551296387221,KATLAVATN
2020-06-01,40440131,0.37370902156161,KATLAVATN
2020-07-01,21977541,0.203095418841254,KATLAVATN
2020-08-01,32490075,0.300242205909603,KATLAVATN
2020-09-01,86898525,0.803033075063409,KATLAVATN
2020-10-01,107883606,0.996957127581962,KATLAVATN
2020-11-01,108212884,1,KATLAVATN
2020-12-01,39006,0.000360456154185855,KATLAVATN
2021-01-01,930196,0.00859598197198034,KATLAVATN
2021-02-01,101169652,0.934913184644446,KATLAVATN
2021-03-01,43464938,0.40166139551368,KATLAVATN
2021-04-01,16691979,0.154251308929166,KATLAVATN
2021-05-01,4263778,0.0394017592212033,KATLAVATN
2021-06-01,36478744,0.337101670813986,KATLAVATN
2021-07-01,72441804,0.669437883200673,KATLAVATN
2021-08-01,40853027,0.377524611579523,KATLAVATN
2021-09-01,42416515,0.391972872657197,KATLAVATN
2021-10-01,48665650,0.44972140285994,KATLAVATN
2021-11-01,50945948,0.470793736538803,KATLAVATN
2021-12-01,80684048,0.74560482095644,KATLAVATN
2022-01-01,54107084,0.500005932750115,KATLAVATN
2022-02-01,43343254,0.400536908340785,KATLAVATN
2022-03-01,35743239,0.330304836899089,KATLAVATN
2022-04-01,7925250,0.0732375823196802,KATLAVATN
2022-05-01,5615555,0.0518935896764382,KATLAVATN
2022-06-01,32260783,0.298123308496242,KATLAVATN
2022-07-01,63193479,0.583973706864702,KATLAVATN
2022-08-01,86776242,0.801903052505282,KATLAVATN
2022-09-01,93705214,0.86593398619706,KATLAVATN
2022-10-01,106474551,0.983935988620357,KATLAVATN
2022-11-01,52430090,0.484508757755685,KATLAVATN
2022-12-01,112331582,1.03806106858773,KATLAVATN
2023-01-01,34150744,0.315588520864114,KATLAVATN
2023-02-01,98612711,0.911284380887585,KATLAVATN
2023-03-01,35088465,0.324254041690636,KATLAVATN
2023-04-01,26669535,0.246454340871277,KATLAVATN
2023-05-01,3775355,0.0348882208887437,KATLAVATN
2023-06-01,1623747,0.0150051171355899,KATLAVATN
2023-07-01,19529554,0.180473463769804,KATLAVATN
